Strategy report
Symbol: /NQ:XCME
Work Time: 6/11/23, 5:02 PM - 6/16/23, 3:59 PM


Id;Strategy;Side;Quantity;Amount;Price;Date/Time;Trade P/L;P/L;Position;
1;A(14735.25|14740|14734.75|14740|14737.44|213);Buy to Open;0;0.0;$1.00;6/11/23, 5:02 PM;;$0.00;0.0;
2;A(14739.75|14745|14737.25|14742.75|14741.88|231);Buy to Open;0;0.0;$1.00;6/11/23, 5:08 PM;;$0.00;0.0;
3;A(14742.75|14755.25|14741.75|14755.25|14748.03|253);Buy to Open;0;0.0;$1.00;6/11/23, 5:11 PM;;$0.00;0.0;
4;A(14755|14764|14753.5|14761.5|14758.37|220);Buy to Open;0;0.0;$1.00;6/11/23, 5:16 PM;;$0.00;0.0;
5;A(14761|14783.5|14761|14783.5|14773.13|216);Buy to Open;0;0.0;$1.00;6/11/23, 5:22 PM;;$0.00;0.0;
6;A(14783.5|14784.5|14768.5|14776.25|14776.6|211);Buy to Open;0;0.0;$1.00;6/11/23, 5:22 PM;;$0.00;0.0;
7;A(14776|14777|14767.75|14772.75|14772.48|231);Buy to Open;0;0.0;$1.00;6/11/23, 5:26 PM;;$0.00;0.0;
8;A(14771.5|14774.25|14762.5|14773.5|14769.72|242);Buy to Open;0;0.0;$1.00;6/11/23, 5:35 PM;;$0.00;0.0;
9;A(14773.75|14778|14769.75|14774.25|14773.92|221);Buy to Open;0;0.0;$1.00;6/11/23, 5:45 PM;;$0.00;0.0;
10;A(14774.25|14785.75|14773|14785.75|14779.82|217);Buy to Open;0;0.0;$1.00;6/11/23, 6:00 PM;;$0.00;0.0;
11;A(14785.75|14786.25|14780.75|14782|14784.07|234);Buy to Open;0;0.0;$1.00;6/11/23, 6:08 PM;;$0.00;0.0;
12;A(14782|14782|14770.25|14771.5|14776.06|222);Buy to Open;0;0.0;$1.00;6/11/23, 6:13 PM;;$0.00;0.0;
