Strategy report
Symbol: /NQ:XCME
Work Time: 6/12/22, 5:00 PM - 6/17/22, 3:59 PM


Id;Strategy;Side;Quantity;Amount;Price;Date/Time;Trade P/L;P/L;Position;
1;A(11733|11746|11725|11740.75|11732.97|212);Buy to Open;0;0.0;$1.00;6/12/22, 5:00 PM;;$0.00;0.0;
2;A(11739.25|11770.5|11739.25|11755.5|11752.97|211);Buy to Open;0;0.0;$1.00;6/12/22, 5:00 PM;;$0.00;0.0;
3;A(11755.5|11755.5|11717.5|11725.25|11729.19|230);Buy to Open;0;0.0;$1.00;6/12/22, 5:01 PM;;$0.00;0.0;
4;A(11727|11740|11721.75|11722.25|11731.75|218);Buy to Open;0;0.0;$1.00;6/12/22, 5:02 PM;;$0.00;0.0;
5;A(11721.5|11731.75|11709.75|11730|11721.6|232);Buy to Open;0;0.0;$1.00;6/12/22, 5:03 PM;;$0.00;0.0;
6;A(11730|11744.5|11730|11739.5|11738.29|209);Buy to Open;0;0.0;$1.00;6/12/22, 5:04 PM;;$0.00;0.0;
7;A(11739|11752.25|11737|11747|11746.83|211);Buy to Open;0;0.0;$1.00;6/12/22, 5:06 PM;;$0.00;0.0;
8;A(11747|11747|11723.25|11723.5|11732.57|205);Buy to Open;0;0.0;$1.00;6/12/22, 5:07 PM;;$0.00;0.0;
9;A(11723.75|11729.75|11717.25|11728.25|11721.64|212);Buy to Open;0;0.0;$1.00;6/12/22, 5:09 PM;;$0.00;0.0;
10;A(11728.25|11740.25|11723|11728.75|11730.38|204);Buy to Open;0;0.0;$1.00;6/12/22, 5:10 PM;;$0.00;0.0;
11;A(11727.5|11730.25|11705.75|11708|11714.1|205);Buy to Open;0;0.0;$1.00;6/12/22, 5:13 PM;;$0.00;0.0;
12;A(11707.75|11712.25|11701.5|11711.75|11706.18|214);Buy to Open;0;0.0;$1.00;6/12/22, 5:13 PM;;$0.00;0.0;
13;A(11712|11728|11707.5|11723|11718.81|217);Buy to Open;0;0.0;$1.00;6/12/22, 5:14 PM;;$0.00;0.0;
14;A(11723|11728.5|11714.5|11714.5|11722.87|209);Buy to Open;0;0.0;$1.00;6/12/22, 5:15 PM;;$0.00;0.0;
15;A(11714|11718.75|11705|11705|11712.34|203);Buy to Open;0;0.0;$1.00;6/12/22, 5:17 PM;;$0.00;0.0;
16;A(11705|11712.5|11701|11701.25|11705.94|200);Buy to Open;0;0.0;$1.00;6/12/22, 5:18 PM;;$0.00;0.0;
17;A(11701|11710|11696.75|11710|11700.52|206);Buy to Open;0;0.0;$1.00;6/12/22, 5:19 PM;;$0.00;0.0;
18;A(11710.75|11713.5|11694.75|11700.75|11703.83|208);Buy to Open;0;0.0;$1.00;6/12/22, 5:20 PM;;$0.00;0.0;
19;A(11701.5|11709|11695|11695|11700.69|227);Buy to Open;0;0.0;$1.00;6/12/22, 5:22 PM;;$0.00;0.0;
20;A(11694.75|11701.25|11688|11699.5|11693.3|217);Buy to Open;0;0.0;$1.00;6/12/22, 5:23 PM;;$0.00;0.0;
21;A(11699.75|11702.75|11690.5|11700|11696.02|220);Buy to Open;0;0.0;$1.00;6/12/22, 5:24 PM;;$0.00;0.0;
22;A(11700.25|11715.5|11699|11707|11708.37|208);Buy to Open;0;0.0;$1.00;6/12/22, 5:25 PM;;$0.00;0.0;
23;A(11707|11715.5|11703|11712.25|11710.92|212);Buy to Open;0;0.0;$1.00;6/12/22, 5:27 PM;;$0.00;0.0;
24;A(11712.5|11720|11711.5|11714.25|11715.99|208);Buy to Open;0;0.0;$1.00;6/12/22, 5:30 PM;;$0.00;0.0;
25;A(11714.75|11721.5|11711.75|11717.5|11717.12|213);Buy to Open;0;0.0;$1.00;6/12/22, 5:32 PM;;$0.00;0.0;
26;A(11717.25|11718.75|11698.5|11700|11705.44|212);Buy to Open;0;0.0;$1.00;6/12/22, 5:36 PM;;$0.00;0.0;
27;A(11700|11702|11691|11693.5|11695.81|205);Buy to Open;0;0.0;$1.00;6/12/22, 5:37 PM;;$0.00;0.0;
28;A(11692|11703.25|11690|11696|11696.38|214);Buy to Open;0;0.0;$1.00;6/12/22, 5:38 PM;;$0.00;0.0;
29;A(11695.75|11700|11691.5|11695.5|11695.59|206);Buy to Open;0;0.0;$1.00;6/12/22, 5:40 PM;;$0.00;0.0;
30;A(11696.5|11703.75|11690|11703.75|11697.33|212);Buy to Open;0;0.0;$1.00;6/12/22, 5:43 PM;;$0.00;0.0;
31;A(11703|11703.25|11684.75|11684.75|11694.75|221);Buy to Open;0;0.0;$1.00;6/12/22, 5:47 PM;;$0.00;0.0;
32;A(11684.75|11688.25|11679.25|11679.25|11683.13|223);Buy to Open;0;0.0;$1.00;6/12/22, 5:51 PM;;$0.00;0.0;
33;A(11679|11691.25|11679|11691.25|11685.1|237);Buy to Open;0;0.0;$1.00;6/12/22, 5:55 PM;;$0.00;0.0;
34;A(11691.25|11694.25|11681.75|11692.25|11689.12|248);Buy to Open;0;0.0;$1.00;6/12/22, 5:58 PM;;$0.00;0.0;
35;A(11692.25|11694.5|11685.5|11690.5|11690.68|218);Buy to Open;0;0.0;$1.00;6/12/22, 6:02 PM;;$0.00;0.0;
36;A(11690|11699.5|11689.25|11697.5|11695.97|235);Buy to Open;0;0.0;$1.00;6/12/22, 6:10 PM;;$0.00;0.0;
37;A(11699|11699|11689.75|11691.75|11693.54|220);Buy to Open;0;0.0;$1.00;6/12/22, 6:16 PM;;$0.00;0.0;
38;A(11692|11700|11687.75|11695.25|11693.23|248);Buy to Open;0;0.0;$1.00;6/12/22, 6:22 PM;;$0.00;0.0;
39;A(11695.75|11700|11686.75|11698.5|11693.85|225);Buy to Open;0;0.0;$1.00;6/12/22, 6:29 PM;;$0.00;0.0;
40;A(11698.5|11698.5|11686.25|11686.75|11692.25|215);Buy to Open;0;0.0;$1.00;6/12/22, 6:36 PM;;$0.00;0.0;
41;A(11687|11689.25|11683.75|11684.25|11686.15|225);Buy to Open;0;0.0;$1.00;6/12/22, 6:47 PM;;$0.00;0.0;
42;A(11684.25|11687.5|11677.5|11677.5|11682.59|224);Buy to Open;0;0.0;$1.00;6/12/22, 6:52 PM;;$0.00;0.0;
43;A(11677.25|11694.75|11675.25|11694.75|11685.66|221);Buy to Open;0;0.0;$1.00;6/12/22, 6:58 PM;;$0.00;0.0;
44;A(11695|11695.75|11685|11685.5|11689.71|213);Buy to Open;0;0.0;$1.00;6/12/22, 7:00 PM;;$0.00;0.0;
45;A(11685.25|11694|11676.5|11677.5|11684.92|202);Buy to Open;0;0.0;$1.00;6/12/22, 7:02 PM;;$0.00;0.0;
46;A(11676.5|11681.25|11671.75|11674.25|11675.49|211);Buy to Open;0;0.0;$1.00;6/12/22, 7:04 PM;;$0.00;0.0;
47;A(11674.25|11678.5|11670.75|11671.5|11674.22|218);Buy to Open;0;0.0;$1.00;6/12/22, 7:06 PM;;$0.00;0.0;
48;A(11671.5|11681.75|11669.75|11675|11674.89|222);Buy to Open;0;0.0;$1.00;6/12/22, 7:08 PM;;$0.00;0.0;
49;A(11673.5|11679.25|11671|11677.5|11674.62|219);Buy to Open;0;0.0;$1.00;6/12/22, 7:11 PM;;$0.00;0.0;
50;A(11676.25|11677.5|11667.75|11669.75|11672.56|211);Buy to Open;0;0.0;$1.00;6/12/22, 7:16 PM;;$0.00;0.0;
51;A(11669.75|11674.25|11665.75|11670|11669.3|205);Buy to Open;0;0.0;$1.00;6/12/22, 7:20 PM;;$0.00;0.0;
52;A(11669|11670|11660.25|11662.5|11665.21|208);Buy to Open;0;0.0;$1.00;6/12/22, 7:23 PM;;$0.00;0.0;
53;A(11662.5|11675.75|11661.75|11667.5|11668.34|226);Buy to Open;0;0.0;$1.00;6/12/22, 7:26 PM;;$0.00;0.0;
54;A(11667.5|11675|11661.75|11671.25|11667.48|209);Buy to Open;0;0.0;$1.00;6/12/22, 7:30 PM;;$0.00;0.0;
55;A(11672.25|11675.25|11657.75|11658.25|11663.97|222);Buy to Open;0;0.0;$1.00;6/12/22, 7:35 PM;;$0.00;0.0;
56;A(11658|11665|11655|11658.75|11659.33|226);Buy to Open;0;0.0;$1.00;6/12/22, 7:37 PM;;$0.00;0.0;
57;A(11658|11658.25|11651.5|11652|11654.61|219);Buy to Open;0;0.0;$1.00;6/12/22, 7:41 PM;;$0.00;0.0;
58;A(11652|11653.25|11647.25|11649.25|11650.39|243);Buy to Open;0;0.0;$1.00;6/12/22, 7:43 PM;;$0.00;0.0;
59;A(11649.5|11651.75|11643.25|11644.75|11647.11|214);Buy to Open;0;0.0;$1.00;6/12/22, 7:45 PM;;$0.00;0.0;
60;A(11643.5|11650.5|11640.75|11642.25|11646.14|217);Buy to Open;0;0.0;$1.00;6/12/22, 7:47 PM;;$0.00;0.0;
61;A(11641.75|11643.25|11637.25|11642|11640.13|228);Buy to Open;0;0.0;$1.00;6/12/22, 7:52 PM;;$0.00;0.0;
62;A(11642|11644.25|11637.25|11639.75|11640.15|238);Buy to Open;0;0.0;$1.00;6/12/22, 7:54 PM;;$0.00;0.0;
