Strategy report
Symbol: /NQ:XCME
Work Time: 10/10/21, 5:00 PM - 10/15/21, 3:58 PM


Id;Strategy;Side;Quantity;Amount;Price;Date/Time;Trade P/L;P/L;Position;
1;A(14817.25|14826.75|14816.5|14822.25|14822.02|237);Buy to Open;0;0.0;$1.00;10/10/21, 5:00 PM;;$0.00;0.0;
2;A(14822|14829|14820|14827.5|14825.33|216);Buy to Open;0;0.0;$1.00;10/10/21, 5:00 PM;;$0.00;0.0;
3;A(14827|14828.75|14819|14820|14823.43|222);Buy to Open;0;0.0;$1.00;10/10/21, 5:01 PM;;$0.00;0.0;
4;A(14820|14820.5|14815.25|14818.25|14817.86|235);Buy to Open;0;0.0;$1.00;10/10/21, 5:02 PM;;$0.00;0.0;
5;A(14818.25|14819.75|14811.25|14812.75|14814.73|228);Buy to Open;0;0.0;$1.00;10/10/21, 5:05 PM;;$0.00;0.0;
6;A(14813|14813.25|14802.5|14803|14808.37|224);Buy to Open;0;0.0;$1.00;10/10/21, 5:07 PM;;$0.00;0.0;
7;A(14803|14803.75|14795.75|14795.75|14799.98|220);Buy to Open;0;0.0;$1.00;10/10/21, 5:08 PM;;$0.00;0.0;
8;A(14796|14802.25|14795|14800.75|14799.29|233);Buy to Open;0;0.0;$1.00;10/10/21, 5:08 PM;;$0.00;0.0;
9;A(14800.75|14800.75|14787.5|14789.25|14792.86|225);Buy to Open;0;0.0;$1.00;10/10/21, 5:10 PM;;$0.00;0.0;
10;A(14789.5|14791|14785.5|14788|14788.07|220);Buy to Open;0;0.0;$1.00;10/10/21, 5:11 PM;;$0.00;0.0;
11;A(14788.25|14790|14782.75|14782.75|14786.31|220);Buy to Open;0;0.0;$1.00;10/10/21, 5:12 PM;;$0.00;0.0;
12;A(14782.5|14786.25|14779.75|14779.75|14783.78|236);Buy to Open;0;0.0;$1.00;10/10/21, 5:13 PM;;$0.00;0.0;
13;A(14779.75|14780.5|14770|14770|14773.72|227);Buy to Open;0;0.0;$1.00;10/10/21, 5:15 PM;;$0.00;0.0;
14;A(14770|14772|14761.25|14765.75|14766.31|225);Buy to Open;0;0.0;$1.00;10/10/21, 5:15 PM;;$0.00;0.0;
15;A(14765.75|14770.75|14762|14769.75|14767.48|212);Buy to Open;0;0.0;$1.00;10/10/21, 5:15 PM;;$0.00;0.0;
16;A(14769.75|14773.25|14764.75|14766.25|14770.49|230);Buy to Open;0;0.0;$1.00;10/10/21, 5:16 PM;;$0.00;0.0;
17;A(14766.25|14769.25|14760.75|14766.75|14765.12|218);Buy to Open;0;0.0;$1.00;10/10/21, 5:18 PM;;$0.00;0.0;
