Strategy report
Symbol: /NQ:XCME
Work Time: 11/12/23, 5:00 PM - 11/17/23, 3:59 PM


Id;Strategy;Side;Quantity;Amount;Price;Date/Time;Trade P/L;P/L;Position;
1;A(15597.5|15601.25|15595|15597.75|15598.68|257);Buy to Open;0;0.0;$1.00;11/12/23, 5:00 PM;;$0.00;0.0;
2;A(15597.75|15601.25|15596.25|15600|15598.74|274);Buy to Open;0;0.0;$1.00;11/12/23, 5:00 PM;;$0.00;0.0;
3;A(15600|15600.5|15598|15599.25|15599.43|258);Buy to Open;0;0.0;$1.00;11/12/23, 5:00 PM;;$0.00;0.0;
4;A(15599.25|15601|15598.25|15599.5|15599.02|227);Buy to Open;0;0.0;$1.00;11/12/23, 5:01 PM;;$0.00;0.0;
5;A(15599.5|15600.5|15590.75|15592.5|15596.17|219);Buy to Open;0;0.0;$1.00;11/12/23, 5:01 PM;;$0.00;0.0;
6;A(15592.5|15593.5|15583.25|15586.75|15588.02|219);Buy to Open;0;0.0;$1.00;11/12/23, 5:02 PM;;$0.00;0.0;
7;A(15587|15588.25|15576.75|15577|15581.97|227);Buy to Open;0;0.0;$1.00;11/12/23, 5:02 PM;;$0.00;0.0;
8;A(15576.5|15579.5|15575|15575.25|15577.1|226);Buy to Open;0;0.0;$1.00;11/12/23, 5:02 PM;;$0.00;0.0;
9;A(15575.25|15577|15572.25|15576.25|15574.12|243);Buy to Open;0;0.0;$1.00;11/12/23, 5:03 PM;;$0.00;0.0;
10;A(15575.5|15577|15571.75|15575.75|15574.3|266);Buy to Open;0;0.0;$1.00;11/12/23, 5:04 PM;;$0.00;0.0;
11;A(15576.75|15581.5|15576|15579.5|15579.45|247);Buy to Open;0;0.0;$1.00;11/12/23, 5:04 PM;;$0.00;0.0;
12;A(15579.75|15581.75|15576.75|15581.75|15579.48|229);Buy to Open;0;0.0;$1.00;11/12/23, 5:06 PM;;$0.00;0.0;
13;A(15582|15583|15579.75|15582|15581.42|241);Buy to Open;0;0.0;$1.00;11/12/23, 5:07 PM;;$0.00;0.0;
14;A(15581.75|15582.25|15576.75|15578|15579.67|216);Buy to Open;0;0.0;$1.00;11/12/23, 5:08 PM;;$0.00;0.0;
15;A(15578.25|15581.25|15577|15581.25|15578.76|238);Buy to Open;0;0.0;$1.00;11/12/23, 5:10 PM;;$0.00;0.0;
16;A(15580.5|15584|15580|15583|15581.89|271);Buy to Open;0;0.0;$1.00;11/12/23, 5:12 PM;;$0.00;0.0;
17;A(15583|15585.75|15582.75|15583.75|15584.48|220);Buy to Open;0;0.0;$1.00;11/12/23, 5:14 PM;;$0.00;0.0;
18;A(15583.75|15586.75|15580.25|15580.25|15583.55|225);Buy to Open;0;0.0;$1.00;11/12/23, 5:15 PM;;$0.00;0.0;
19;A(15580.5|15582.5|15578|15578.25|15580.23|221);Buy to Open;0;0.0;$1.00;11/12/23, 5:17 PM;;$0.00;0.0;
20;A(15578.25|15584.25|15578|15581.25|15581.43|222);Buy to Open;0;0.0;$1.00;11/12/23, 5:20 PM;;$0.00;0.0;
21;A(15581.25|15585|15579.5|15585|15581.71|207);Buy to Open;0;0.0;$1.00;11/12/23, 5:25 PM;;$0.00;0.0;
22;A(15585|15586.75|15582.5|15583|15584.99|211);Buy to Open;0;0.0;$1.00;11/12/23, 5:31 PM;;$0.00;0.0;
23;A(15582.75|15583.5|15575.5|15576|15578.68|251);Buy to Open;0;0.0;$1.00;11/12/23, 5:35 PM;;$0.00;0.0;
24;A(15576|15576.25|15568.75|15568.75|15572.55|256);Buy to Open;0;0.0;$1.00;11/12/23, 5:37 PM;;$0.00;0.0;
25;A(15568.5|15575.5|15568.5|15573.25|15571.21|237);Buy to Open;0;0.0;$1.00;11/12/23, 5:37 PM;;$0.00;0.0;
26;A(15573.5|15573.75|15567|15567|15570.22|247);Buy to Open;0;0.0;$1.00;11/12/23, 5:37 PM;;$0.00;0.0;
27;A(15567|15571.75|15564.5|15570.75|15567.71|278);Buy to Open;0;0.0;$1.00;11/12/23, 5:37 PM;;$0.00;0.0;
28;A(15570.75|15574|15570.5|15572.25|15572.04|215);Buy to Open;0;0.0;$1.00;11/12/23, 5:37 PM;;$0.00;0.0;
29;A(15572|15576.25|15571.25|15574.25|15574.15|218);Buy to Open;0;0.0;$1.00;11/12/23, 5:40 PM;;$0.00;0.0;
30;A(15574.25|15577|15572.25|15574|15574.18|223);Buy to Open;0;0.0;$1.00;11/12/23, 5:44 PM;;$0.00;0.0;
31;A(15573.75|15574|15565.5|15565.75|15569.2|222);Buy to Open;0;0.0;$1.00;11/12/23, 5:49 PM;;$0.00;0.0;
32;A(15565.75|15567|15563.25|15564.5|15564.73|360);Buy to Open;0;0.0;$1.00;11/12/23, 5:49 PM;;$0.00;0.0;
