Strategy report
Symbol: /NQ:XCME
Work Time: 9/12/21, 5:00 PM - 9/17/21, 3:59 PM


Id;Strategy;Side;Quantity;Amount;Price;Date/Time;Trade P/L;P/L;Position;
1;A(15450|15459|15449.5|15457|15453.9|242);Buy to Open;0;0.0;$1.00;9/12/21, 5:00 PM;;$0.00;0.0;
2;A(15456.5|15457.5|15453.5|15456.5|15455.76|217);Buy to Open;0;0.0;$1.00;9/12/21, 5:01 PM;;$0.00;0.0;
3;A(15456.5|15456.75|15452.5|15452.5|15454.98|231);Buy to Open;0;0.0;$1.00;9/12/21, 5:02 PM;;$0.00;0.0;
4;A(15452.5|15453.75|15446.75|15449.25|15450.11|248);Buy to Open;0;0.0;$1.00;9/12/21, 5:04 PM;;$0.00;0.0;
5;A(15449.25|15454|15446|15454|15449.6|216);Buy to Open;0;0.0;$1.00;9/12/21, 5:07 PM;;$0.00;0.0;
6;A(15454|15457.25|15453.5|15454.75|15455.53|283);Buy to Open;0;0.0;$1.00;9/12/21, 5:10 PM;;$0.00;0.0;
7;A(15454.25|15462.25|15450|15460|15457.48|217);Buy to Open;0;0.0;$1.00;9/12/21, 5:12 PM;;$0.00;0.0;
8;A(15460|15460.5|15455|15457.75|15457.71|249);Buy to Open;0;0.0;$1.00;9/12/21, 5:14 PM;;$0.00;0.0;
9;A(15457.75|15463.75|15457.75|15463.25|15460.99|209);Buy to Open;0;0.0;$1.00;9/12/21, 5:17 PM;;$0.00;0.0;
10;A(15463.5|15463.5|15456.75|15457.5|15460.25|210);Buy to Open;0;0.0;$1.00;9/12/21, 5:21 PM;;$0.00;0.0;
11;A(15457.5|15463.5|15457.5|15460.5|15461.45|217);Buy to Open;0;0.0;$1.00;9/12/21, 5:26 PM;;$0.00;0.0;
12;A(15460|15460.75|15457.25|15460.5|15458.91|223);Buy to Open;0;0.0;$1.00;9/12/21, 5:31 PM;;$0.00;0.0;
13;A(15460.75|15464.25|15460.5|15464.25|15462.12|218);Buy to Open;0;0.0;$1.00;9/12/21, 5:38 PM;;$0.00;0.0;
14;A(15464.25|15466.5|15461.75|15466.5|15463.91|243);Buy to Open;0;0.0;$1.00;9/12/21, 5:41 PM;;$0.00;0.0;
15;A(15466.5|15471.25|15464.75|15470.5|15467.54|262);Buy to Open;0;0.0;$1.00;9/12/21, 5:43 PM;;$0.00;0.0;
16;A(15470.25|15471.25|15468|15468.5|15469.61|207);Buy to Open;0;0.0;$1.00;9/12/21, 5:45 PM;;$0.00;0.0;
17;A(15468.25|15475.25|15467.75|15473.25|15472.15|220);Buy to Open;0;0.0;$1.00;9/12/21, 5:50 PM;;$0.00;0.0;
18;A(15473.75|15476|15472.5|15472.75|15474.79|249);Buy to Open;0;0.0;$1.00;9/12/21, 5:53 PM;;$0.00;0.0;
19;A(15473|15474.75|15468.5|15471.25|15471.18|221);Buy to Open;0;0.0;$1.00;9/12/21, 5:59 PM;;$0.00;0.0;
20;A(15471.25|15475.25|15470.75|15473|15473.48|222);Buy to Open;0;0.0;$1.00;9/12/21, 6:06 PM;;$0.00;0.0;
21;A(15473.25|15474.5|15467.5|15468.25|15470.78|225);Buy to Open;0;0.0;$1.00;9/12/21, 6:15 PM;;$0.00;0.0;
22;A(15468.75|15475|15467.25|15475|15470.75|211);Buy to Open;0;0.0;$1.00;9/12/21, 6:21 PM;;$0.00;0.0;
23;A(15475|15480|15473.75|15480|15476.58|260);Buy to Open;0;0.0;$1.00;9/12/21, 6:27 PM;;$0.00;0.0;
24;A(15480|15483.5|15478.5|15482.75|15481.99|240);Buy to Open;0;0.0;$1.00;9/12/21, 6:30 PM;;$0.00;0.0;
25;A(15482.75|15484|15478.75|15481.25|15481.66|221);Buy to Open;0;0.0;$1.00;9/12/21, 6:30 PM;;$0.00;0.0;
26;A(15481.25|15482.75|15478.5|15479|15480.64|215);Buy to Open;0;0.0;$1.00;9/12/21, 6:32 PM;;$0.00;0.0;
27;A(15478.75|15479.75|15476.75|15479.5|15478.3|218);Buy to Open;0;0.0;$1.00;9/12/21, 6:38 PM;;$0.00;0.0;
28;A(15479.5|15485.25|15478.75|15485.25|15482.04|226);Buy to Open;0;0.0;$1.00;9/12/21, 6:45 PM;;$0.00;0.0;
29;A(15485.25|15488|15482.75|15486.5|15486.37|236);Buy to Open;0;0.0;$1.00;9/12/21, 6:49 PM;;$0.00;0.0;
30;A(15486.5|15487|15482.25|15482.25|15484.7|213);Buy to Open;0;0.0;$1.00;9/12/21, 6:56 PM;;$0.00;0.0;
31;A(15482.25|15484.5|15479|15484.25|15481.41|210);Buy to Open;0;0.0;$1.00;9/12/21, 7:00 PM;;$0.00;0.0;
32;A(15484|15489|15483.75|15487.25|15487|202);Buy to Open;0;0.0;$1.00;9/12/21, 7:02 PM;;$0.00;0.0;
33;A(15487|15488.5|15482.75|15482.75|15485.67|220);Buy to Open;0;0.0;$1.00;9/12/21, 7:05 PM;;$0.00;0.0;
34;A(15482.75|15483.5|15480|15480|15481.78|214);Buy to Open;0;0.0;$1.00;9/12/21, 7:07 PM;;$0.00;0.0;
35;A(15480|15485|15479.25|15484.5|15481.88|210);Buy to Open;0;0.0;$1.00;9/12/21, 7:12 PM;;$0.00;0.0;
36;A(15484.5|15485.5|15477.5|15478.25|15481.78|210);Buy to Open;0;0.0;$1.00;9/12/21, 7:16 PM;;$0.00;0.0;
37;A(15478.5|15478.5|15473.75|15474|15476.5|231);Buy to Open;0;0.0;$1.00;9/12/21, 7:19 PM;;$0.00;0.0;
38;A(15474.25|15475.75|15472|15472|15474.22|207);Buy to Open;0;0.0;$1.00;9/12/21, 7:21 PM;;$0.00;0.0;
39;A(15472|15477.25|15469.75|15475.75|15473.3|215);Buy to Open;0;0.0;$1.00;9/12/21, 7:22 PM;;$0.00;0.0;
40;A(15475.75|15476.5|15471.25|15471.25|15472.58|246);Buy to Open;0;0.0;$1.00;9/12/21, 7:24 PM;;$0.00;0.0;
41;A(15471|15471.25|15465.25|15465.75|15467.99|216);Buy to Open;0;0.0;$1.00;9/12/21, 7:27 PM;;$0.00;0.0;
42;A(15465.75|15466|15458.75|15458.75|15462.54|239);Buy to Open;0;0.0;$1.00;9/12/21, 7:29 PM;;$0.00;0.0;
43;A(15458.5|15463.5|15457.25|15463.5|15459.01|224);Buy to Open;0;0.0;$1.00;9/12/21, 7:29 PM;;$0.00;0.0;
44;A(15463.5|15466.5|15457.75|15461.75|15462.7|211);Buy to Open;0;0.0;$1.00;9/12/21, 7:30 PM;;$0.00;0.0;
45;A(15462|15467.5|15461.5|15466.25|15465.18|208);Buy to Open;0;0.0;$1.00;9/12/21, 7:31 PM;;$0.00;0.0;
46;A(15465.5|15468.75|15463.5|15468.75|15466.34|206);Buy to Open;0;0.0;$1.00;9/12/21, 7:35 PM;;$0.00;0.0;
47;A(15468.75|15472.25|15468.75|15470.75|15470.24|220);Buy to Open;0;0.0;$1.00;9/12/21, 7:38 PM;;$0.00;0.0;
48;A(15470.5|15473.25|15469.25|15473.25|15471.12|239);Buy to Open;0;0.0;$1.00;9/12/21, 7:39 PM;;$0.00;0.0;
49;A(15473.5|15474.75|15470.5|15472.75|15473.02|212);Buy to Open;0;0.0;$1.00;9/12/21, 7:44 PM;;$0.00;0.0;
50;A(15472.75|15475|15469.5|15471|15472.19|201);Buy to Open;0;0.0;$1.00;9/12/21, 7:49 PM;;$0.00;0.0;
