Strategy report
Symbol: /NQ:XCME
Work Time: 7/16/23, 5:00 PM - 7/21/23, 3:59 PM


Id;Strategy;Side;Quantity;Amount;Price;Date/Time;Trade P/L;P/L;Position;
1;A(15688.75|15690|15687.5|15688.25|15689.28|237);Buy to Open;0;0.0;$1.00;7/16/23, 5:00 PM;;$0.00;0.0;
2;A(15688.75|15688.75|15681.5|15688|15685.09|208);Buy to Open;0;0.0;$1.00;7/16/23, 5:00 PM;;$0.00;0.0;
3;A(15688.25|15689.5|15685.25|15687|15687.7|240);Buy to Open;0;0.0;$1.00;7/16/23, 5:01 PM;;$0.00;0.0;
4;A(15687|15690|15684.75|15688|15687.75|217);Buy to Open;0;0.0;$1.00;7/16/23, 5:01 PM;;$0.00;0.0;
5;A(15688|15690|15683.5|15687.25|15686.88|239);Buy to Open;0;0.0;$1.00;7/16/23, 5:03 PM;;$0.00;0.0;
6;A(15686.5|15690|15685.75|15686|15688.18|215);Buy to Open;0;0.0;$1.00;7/16/23, 5:06 PM;;$0.00;0.0;
7;A(15685.5|15687|15680|15680|15683.89|218);Buy to Open;0;0.0;$1.00;7/16/23, 5:10 PM;;$0.00;0.0;
8;A(15680|15682.75|15677|15679|15680.11|212);Buy to Open;0;0.0;$1.00;7/16/23, 5:11 PM;;$0.00;0.0;
9;A(15678.75|15684.5|15678.75|15681.5|15681.82|230);Buy to Open;0;0.0;$1.00;7/16/23, 5:12 PM;;$0.00;0.0;
10;A(15681.25|15684.75|15678.25|15682|15681.8|243);Buy to Open;0;0.0;$1.00;7/16/23, 5:15 PM;;$0.00;0.0;
11;A(15681.75|15688|15681.5|15688|15685.27|224);Buy to Open;0;0.0;$1.00;7/16/23, 5:18 PM;;$0.00;0.0;
12;A(15688|15690.25|15687.25|15690.25|15689.29|265);Buy to Open;0;0.0;$1.00;7/16/23, 5:20 PM;;$0.00;0.0;
13;A(15690|15690.25|15684.5|15685.5|15687.34|213);Buy to Open;0;0.0;$1.00;7/16/23, 5:22 PM;;$0.00;0.0;
14;A(15685.25|15688.25|15684|15687.75|15686.18|210);Buy to Open;0;0.0;$1.00;7/16/23, 5:27 PM;;$0.00;0.0;
15;A(15688.5|15690|15684.5|15686.25|15687.12|207);Buy to Open;0;0.0;$1.00;7/16/23, 5:33 PM;;$0.00;0.0;
16;A(15685.5|15685.5|15676.5|15677.25|15680.06|219);Buy to Open;0;0.0;$1.00;7/16/23, 5:42 PM;;$0.00;0.0;
17;A(15677.5|15679.75|15675|15678|15677.15|214);Buy to Open;0;0.0;$1.00;7/16/23, 5:44 PM;;$0.00;0.0;
18;A(15677.75|15679.75|15675.25|15678|15677.5|209);Buy to Open;0;0.0;$1.00;7/16/23, 5:48 PM;;$0.00;0.0;
19;A(15677.75|15682|15677.5|15679.75|15679.78|226);Buy to Open;0;0.0;$1.00;7/16/23, 5:56 PM;;$0.00;0.0;
20;A(15679.25|15681.5|15676|15676.75|15678.2|232);Buy to Open;0;0.0;$1.00;7/16/23, 6:02 PM;;$0.00;0.0;
21;A(15676.75|15677.75|15673.5|15674.25|15675.74|243);Buy to Open;0;0.0;$1.00;7/16/23, 6:09 PM;;$0.00;0.0;
22;A(15674.5|15674.5|15668.75|15670|15671.11|227);Buy to Open;0;0.0;$1.00;7/16/23, 6:16 PM;;$0.00;0.0;
23;A(15670.5|15671|15667.5|15667.5|15669.01|260);Buy to Open;0;0.0;$1.00;7/16/23, 6:19 PM;;$0.00;0.0;
24;A(15667.25|15668.25|15662.5|15664.5|15665.37|223);Buy to Open;0;0.0;$1.00;7/16/23, 6:22 PM;;$0.00;0.0;
25;A(15664.25|15665.75|15662.25|15664.75|15664.31|258);Buy to Open;0;0.0;$1.00;7/16/23, 6:24 PM;;$0.00;0.0;
26;A(15664.75|15667.75|15664.5|15666.25|15666.24|254);Buy to Open;0;0.0;$1.00;7/16/23, 6:27 PM;;$0.00;0.0;
27;A(15665.75|15672|15665.75|15672|15669.6|212);Buy to Open;0;0.0;$1.00;7/16/23, 6:31 PM;;$0.00;0.0;
28;A(15672|15673.25|15670|15672.5|15671.75|209);Buy to Open;0;0.0;$1.00;7/16/23, 6:37 PM;;$0.00;0.0;
29;A(15673|15676.75|15672|15672.5|15674.34|220);Buy to Open;0;0.0;$1.00;7/16/23, 6:44 PM;;$0.00;0.0;
30;A(15672.5|15672.75|15667.75|15668.25|15670.27|207);Buy to Open;0;0.0;$1.00;7/16/23, 6:47 PM;;$0.00;0.0;
31;A(15668.5|15670.5|15663|15663|15667|208);Buy to Open;0;0.0;$1.00;7/16/23, 6:50 PM;;$0.00;0.0;
32;A(15663|15665.25|15661.5|15664.5|15663.2|208);Buy to Open;0;0.0;$1.00;7/16/23, 6:51 PM;;$0.00;0.0;
33;A(15664.75|15668|15663|15665|15665.33|207);Buy to Open;0;0.0;$1.00;7/16/23, 6:53 PM;;$0.00;0.0;
34;A(15664.75|15667.25|15663|15665.75|15664.7|209);Buy to Open;0;0.0;$1.00;7/16/23, 7:00 PM;;$0.00;0.0;
35;A(15665.75|15669.75|15665|15668.5|15667.34|211);Buy to Open;0;0.0;$1.00;7/16/23, 7:02 PM;;$0.00;0.0;
36;A(15668.25|15669.75|15663|15663|15666.84|210);Buy to Open;0;0.0;$1.00;7/16/23, 7:07 PM;;$0.00;0.0;
37;A(15662.75|15670|15662.5|15669.25|15666.49|205);Buy to Open;0;0.0;$1.00;7/16/23, 7:11 PM;;$0.00;0.0;
38;A(15669|15669.75|15664.75|15667.25|15667.39|203);Buy to Open;0;0.0;$1.00;7/16/23, 7:15 PM;;$0.00;0.0;
39;A(15667|15667.75|15663.75|15664.25|15665.42|205);Buy to Open;0;0.0;$1.00;7/16/23, 7:20 PM;;$0.00;0.0;
40;A(15664.25|15666|15662.75|15663.5|15664.05|214);Buy to Open;0;0.0;$1.00;7/16/23, 7:27 PM;;$0.00;0.0;
41;A(15663.25|15671.5|15663|15671.25|15668.24|205);Buy to Open;0;0.0;$1.00;7/16/23, 7:31 PM;;$0.00;0.0;
42;A(15671.5|15673|15670.5|15671.25|15671.45|301);Buy to Open;0;0.0;$1.00;7/16/23, 7:33 PM;;$0.00;0.0;
43;A(15671.25|15673.25|15669|15673.25|15670.81|207);Buy to Open;0;0.0;$1.00;7/16/23, 7:35 PM;;$0.00;0.0;
44;A(15673.25|15679.75|15673.25|15678.75|15676.99|216);Buy to Open;0;0.0;$1.00;7/16/23, 7:40 PM;;$0.00;0.0;
45;A(15678.75|15681.25|15676.25|15676.5|15678.79|210);Buy to Open;0;0.0;$1.00;7/16/23, 7:40 PM;;$0.00;0.0;
46;A(15676.5|15679.5|15675.25|15678|15677.32|213);Buy to Open;0;0.0;$1.00;7/16/23, 7:42 PM;;$0.00;0.0;
47;A(15677.75|15679.25|15674.5|15674.75|15676.42|206);Buy to Open;0;0.0;$1.00;7/16/23, 7:47 PM;;$0.00;0.0;
48;A(15674.75|15677.75|15674.5|15676.25|15676.18|230);Buy to Open;0;0.0;$1.00;7/16/23, 7:51 PM;;$0.00;0.0;
49;A(15676|15680.25|15675.25|15680.25|15678.28|230);Buy to Open;0;0.0;$1.00;7/16/23, 7:59 PM;;$0.00;0.0;
50;A(15680.25|15680.25|15673.75|15674|15677.54|214);Buy to Open;0;0.0;$1.00;7/16/23, 8:02 PM;;$0.00;0.0;
51;A(15673.5|15676.5|15670|15676.5|15672.75|204);Buy to Open;0;0.0;$1.00;7/16/23, 8:06 PM;;$0.00;0.0;
52;A(15676.25|15685|15676.25|15685|15680.56|217);Buy to Open;0;0.0;$1.00;7/16/23, 8:08 PM;;$0.00;0.0;
53;A(15685|15686|15680.5|15682.75|15683.11|204);Buy to Open;0;0.0;$1.00;7/16/23, 8:10 PM;;$0.00;0.0;
54;A(15682.75|15686|15681.75|15685.5|15684.27|208);Buy to Open;0;0.0;$1.00;7/16/23, 8:11 PM;;$0.00;0.0;
55;A(15685.5|15685.75|15683|15684.5|15684.51|216);Buy to Open;0;0.0;$1.00;7/16/23, 8:15 PM;;$0.00;0.0;
56;A(15684|15687|15683.5|15685|15685.53|211);Buy to Open;0;0.0;$1.00;7/16/23, 8:18 PM;;$0.00;0.0;
57;A(15685|15687|15683|15683|15684.91|208);Buy to Open;0;0.0;$1.00;7/16/23, 8:21 PM;;$0.00;0.0;
58;A(15682.75|15685.5|15681.5|15683.5|15683.55|243);Buy to Open;0;0.0;$1.00;7/16/23, 8:25 PM;;$0.00;0.0;
59;A(15683.5|15688.75|15683.25|15688.75|15686.3|212);Buy to Open;0;0.0;$1.00;7/16/23, 8:28 PM;;$0.00;0.0;
60;A(15688.75|15689.25|15683.5|15684|15686.68|207);Buy to Open;0;0.0;$1.00;7/16/23, 8:30 PM;;$0.00;0.0;
61;A(15684|15686|15682.25|15682.25|15684.19|211);Buy to Open;0;0.0;$1.00;7/16/23, 8:33 PM;;$0.00;0.0;
62;A(15682|15682.75|15680.5|15681|15681.43|210);Buy to Open;0;0.0;$1.00;7/16/23, 8:38 PM;;$0.00;0.0;
63;A(15680.75|15681.25|15678.75|15679.75|15680.12|234);Buy to Open;0;0.0;$1.00;7/16/23, 8:41 PM;;$0.00;0.0;
64;A(15679.25|15683|15678|15682|15680.41|216);Buy to Open;0;0.0;$1.00;7/16/23, 8:45 PM;;$0.00;0.0;
65;A(15681.75|15682|15677.75|15678.25|15679.5|203);Buy to Open;0;0.0;$1.00;7/16/23, 8:49 PM;;$0.00;0.0;
66;A(15678.5|15679|15674|15674|15677.31|221);Buy to Open;0;0.0;$1.00;7/16/23, 8:55 PM;;$0.00;0.0;
67;A(15674|15674|15667.25|15670.5|15670.45|224);Buy to Open;0;0.0;$1.00;7/16/23, 9:00 PM;;$0.00;0.0;
68;A(15670|15675.5|15670|15675.5|15672.25|206);Buy to Open;0;0.0;$1.00;7/16/23, 9:00 PM;;$0.00;0.0;
69;A(15675.5|15680.75|15675.5|15680.25|15678.74|215);Buy to Open;0;0.0;$1.00;7/16/23, 9:01 PM;;$0.00;0.0;
70;A(15680.25|15683.5|15679.25|15682.75|15681.6|226);Buy to Open;0;0.0;$1.00;7/16/23, 9:01 PM;;$0.00;0.0;
71;A(15682.75|15684|15681|15682.75|15682.8|211);Buy to Open;0;0.0;$1.00;7/16/23, 9:04 PM;;$0.00;0.0;
72;A(15683.25|15686|15681.75|15686|15684.42|242);Buy to Open;0;0.0;$1.00;7/16/23, 9:07 PM;;$0.00;0.0;
73;A(15686|15686.5|15682|15683|15684.59|217);Buy to Open;0;0.0;$1.00;7/16/23, 9:10 PM;;$0.00;0.0;
74;A(15683|15684.25|15681.25|15682|15682.5|216);Buy to Open;0;0.0;$1.00;7/16/23, 9:14 PM;;$0.00;0.0;
75;A(15681.75|15684|15679.75|15680.25|15681.74|202);Buy to Open;0;0.0;$1.00;7/16/23, 9:22 PM;;$0.00;0.0;
76;A(15680.25|15683|15680.25|15681.25|15681.93|223);Buy to Open;0;0.0;$1.00;7/16/23, 9:31 PM;;$0.00;0.0;
77;A(15681.25|15682.75|15678.5|15679.5|15680.82|207);Buy to Open;0;0.0;$1.00;7/16/23, 9:37 PM;;$0.00;0.0;
78;A(15679.75|15683|15679|15681.75|15680.76|204);Buy to Open;0;0.0;$1.00;7/16/23, 9:44 PM;;$0.00;0.0;
79;A(15681.75|15682.25|15678.5|15681|15680.49|212);Buy to Open;0;0.0;$1.00;7/16/23, 9:55 PM;;$0.00;0.0;
80;A(15681|15684.5|15681|15683|15682.81|212);Buy to Open;0;0.0;$1.00;7/16/23, 10:04 PM;;$0.00;0.0;
81;A(15683|15683|15679.25|15682.25|15681.09|207);Buy to Open;0;0.0;$1.00;7/16/23, 10:10 PM;;$0.00;0.0;
82;A(15682.5|15684|15680.75|15681|15682.76|206);Buy to Open;0;0.0;$1.00;7/16/23, 10:19 PM;;$0.00;0.0;
83;A(15681|15682.5|15679|15680|15680.65|201);Buy to Open;0;0.0;$1.00;7/16/23, 10:26 PM;;$0.00;0.0;
84;A(15680|15683.5|15679.5|15681.75|15681.71|204);Buy to Open;0;0.0;$1.00;7/16/23, 10:35 PM;;$0.00;0.0;
85;A(15681.5|15682.25|15677|15677.5|15679.65|236);Buy to Open;0;0.0;$1.00;7/16/23, 10:40 PM;;$0.00;0.0;
86;A(15677.25|15677.5|15675.25|15676.5|15676.42|204);Buy to Open;0;0.0;$1.00;7/16/23, 10:44 PM;;$0.00;0.0;
87;A(15676.5|15677|15674.25|15674.5|15675.58|206);Buy to Open;0;0.0;$1.00;7/16/23, 10:49 PM;;$0.00;0.0;
88;A(15674.75|15677.5|15673.5|15675.75|15675.8|210);Buy to Open;0;0.0;$1.00;7/16/23, 10:54 PM;;$0.00;0.0;
89;A(15676|15676|15673.25|15673.25|15674.73|205);Buy to Open;0;0.0;$1.00;7/16/23, 11:03 PM;;$0.00;0.0;
90;A(15673.5|15676.25|15673.25|15676|15674.65|205);Buy to Open;0;0.0;$1.00;7/16/23, 11:11 PM;;$0.00;0.0;
91;A(15676|15678|15675|15676.5|15676.31|204);Buy to Open;0;0.0;$1.00;7/16/23, 11:17 PM;;$0.00;0.0;
92;A(15676|15678.5|15676|15676.5|15677.24|213);Buy to Open;0;0.0;$1.00;7/16/23, 11:28 PM;;$0.00;0.0;
93;A(15676.5|15681.5|15675|15681|15678.18|211);Buy to Open;0;0.0;$1.00;7/16/23, 11:36 PM;;$0.00;0.0;
94;A(15681|15682|15679.75|15680.25|15680.79|205);Buy to Open;0;0.0;$1.00;7/16/23, 11:38 PM;;$0.00;0.0;
95;A(15680.25|15682.75|15679.75|15681.75|15681.43|207);Buy to Open;0;0.0;$1.00;7/16/23, 11:44 PM;;$0.00;0.0;
96;A(15681.5|15684.25|15680.75|15683.75|15682.06|227);Buy to Open;0;0.0;$1.00;7/16/23, 11:53 PM;;$0.00;0.0;
97;A(15683.75|15684.25|15682|15682|15683.08|206);Buy to Open;0;0.0;$1.00;7/17/23, 12:01 AM;;$0.00;0.0;
98;A(15682|15687|15681|15686.25|15684.48|218);Buy to Open;0;0.0;$1.00;7/17/23, 12:07 AM;;$0.00;0.0;
99;A(15686.5|15688.75|15686.25|15688|15687.45|234);Buy to Open;0;0.0;$1.00;7/17/23, 12:12 AM;;$0.00;0.0;
100;A(15688|15688.25|15684.5|15688.25|15686.29|216);Buy to Open;0;0.0;$1.00;7/17/23, 12:15 AM;;$0.00;0.0;
101;A(15688.5|15691.5|15686.75|15690|15689.56|247);Buy to Open;0;0.0;$1.00;7/17/23, 12:19 AM;;$0.00;0.0;
102;A(15690|15690.5|15685|15686.25|15687.79|210);Buy to Open;0;0.0;$1.00;7/17/23, 12:20 AM;;$0.00;0.0;
103;A(15686.25|15687.75|15684.75|15686.75|15686.27|214);Buy to Open;0;0.0;$1.00;7/17/23, 12:24 AM;;$0.00;0.0;
104;A(15687|15689.5|15685.25|15688.75|15687.61|240);Buy to Open;0;0.0;$1.00;7/17/23, 12:30 AM;;$0.00;0.0;
105;A(15688.75|15689.25|15685.5|15686.75|15687.26|222);Buy to Open;0;0.0;$1.00;7/17/23, 12:35 AM;;$0.00;0.0;
106;A(15687|15689.25|15684.75|15685.25|15687.19|214);Buy to Open;0;0.0;$1.00;7/17/23, 12:44 AM;;$0.00;0.0;
107;A(15685.25|15688|15682.25|15684.5|15684.99|209);Buy to Open;0;0.0;$1.00;7/17/23, 12:50 AM;;$0.00;0.0;
