Strategy report
Symbol: /NQ:XCME
Work Time: 12/10/23, 5:00 PM - 12/15/23, 3:58 PM


Id;Strategy;Side;Quantity;Amount;Price;Date/Time;Trade P/L;P/L;Position;
1;A(16293.25|16296.5|16290.75|16294.5|16294.08|222);Buy to Open;0;0.0;$1.00;12/10/23, 5:00 PM;;$0.00;0.0;
2;A(16293.25|16301.25|16292.25|16295.25|16295.57|213);Buy to Open;0;0.0;$1.00;12/10/23, 5:01 PM;;$0.00;0.0;
3;A(16296.25|16303.75|16295.25|16301|16300.01|217);Buy to Open;0;0.0;$1.00;12/10/23, 5:04 PM;;$0.00;0.0;
4;A(16301.25|16308|16298.75|16306.5|16303.38|211);Buy to Open;0;0.0;$1.00;12/10/23, 5:07 PM;;$0.00;0.0;
5;A(16306.5|16310|16305.25|16309.25|16307.78|204);Buy to Open;0;0.0;$1.00;12/10/23, 5:09 PM;;$0.00;0.0;
6;A(16310|16320.75|16309.75|16320.75|16314.94|253);Buy to Open;0;0.0;$1.00;12/10/23, 5:11 PM;;$0.00;0.0;
7;A(16321|16322.75|16311.25|16311.25|16317.37|236);Buy to Open;0;0.0;$1.00;12/10/23, 5:12 PM;;$0.00;0.0;
8;A(16311.25|16311.5|16305.75|16309.5|16308.46|204);Buy to Open;0;0.0;$1.00;12/10/23, 5:12 PM;;$0.00;0.0;
9;A(16309.5|16319|16307.5|16316.25|16313.71|212);Buy to Open;0;0.0;$1.00;12/10/23, 5:15 PM;;$0.00;0.0;
10;A(16316.25|16317.5|16311.75|16315.75|16314.98|221);Buy to Open;0;0.0;$1.00;12/10/23, 5:17 PM;;$0.00;0.0;
11;A(16316|16322.5|16315.25|16315.25|16319.15|222);Buy to Open;0;0.0;$1.00;12/10/23, 5:22 PM;;$0.00;0.0;
12;A(16315.25|16319.5|16311.75|16314|16314.79|223);Buy to Open;0;0.0;$1.00;12/10/23, 5:26 PM;;$0.00;0.0;
13;A(16314|16314.5|16308|16311.5|16310.96|203);Buy to Open;0;0.0;$1.00;12/10/23, 5:30 PM;;$0.00;0.0;
14;A(16311.75|16312.25|16306.25|16310.75|16309.25|209);Buy to Open;0;0.0;$1.00;12/10/23, 5:36 PM;;$0.00;0.0;
15;A(16310.75|16313.75|16308|16310.75|16310.86|207);Buy to Open;0;0.0;$1.00;12/10/23, 5:43 PM;;$0.00;0.0;
16;A(16311|16316|16309.5|16311.75|16313.61|202);Buy to Open;0;0.0;$1.00;12/10/23, 5:53 PM;;$0.00;0.0;
17;A(16311.75|16316.75|16310|16316.75|16314.48|201);Buy to Open;0;0.0;$1.00;12/10/23, 6:00 PM;;$0.00;0.0;
18;A(16317|16319.5|16312.25|16315.5|16316.28|212);Buy to Open;0;0.0;$1.00;12/10/23, 6:06 PM;;$0.00;0.0;
19;A(16314.75|16318.25|16313.75|16314.75|16316.15|202);Buy to Open;0;0.0;$1.00;12/10/23, 6:11 PM;;$0.00;0.0;
20;A(16315|16317.75|16310.75|16317.25|16314.62|210);Buy to Open;0;0.0;$1.00;12/10/23, 6:16 PM;;$0.00;0.0;
21;A(16317.5|16318|16308|16308|16313.41|211);Buy to Open;0;0.0;$1.00;12/10/23, 6:21 PM;;$0.00;0.0;
22;A(16308|16308|16301|16301|16305|233);Buy to Open;0;0.0;$1.00;12/10/23, 6:26 PM;;$0.00;0.0;
23;A(16300.75|16302.75|16297.25|16298.25|16300.02|233);Buy to Open;0;0.0;$1.00;12/10/23, 6:27 PM;;$0.00;0.0;
24;A(16298.25|16301.25|16295.5|16298.25|16298.14|222);Buy to Open;0;0.0;$1.00;12/10/23, 6:29 PM;;$0.00;0.0;
25;A(16298.25|16299.75|16293.5|16294.75|16296.71|205);Buy to Open;0;0.0;$1.00;12/10/23, 6:31 PM;;$0.00;0.0;
26;A(16294.5|16295.5|16291|16293.5|16292.97|218);Buy to Open;0;0.0;$1.00;12/10/23, 6:33 PM;;$0.00;0.0;
27;A(16293.5|16294.75|16289.75|16289.75|16291.64|250);Buy to Open;0;0.0;$1.00;12/10/23, 6:36 PM;;$0.00;0.0;
28;A(16289.75|16290.25|16284.75|16285.25|16287.78|214);Buy to Open;0;0.0;$1.00;12/10/23, 6:41 PM;;$0.00;0.0;
29;A(16285|16286.25|16282.25|16286.25|16283.73|237);Buy to Open;0;0.0;$1.00;12/10/23, 6:43 PM;;$0.00;0.0;
30;A(16286.5|16289.5|16283|16287|16286.58|213);Buy to Open;0;0.0;$1.00;12/10/23, 6:45 PM;;$0.00;0.0;
31;A(16287.25|16287.25|16278.25|16279.5|16281.38|211);Buy to Open;0;0.0;$1.00;12/10/23, 6:49 PM;;$0.00;0.0;
32;A(16279.75|16284.75|16279|16284|16281.48|213);Buy to Open;0;0.0;$1.00;12/10/23, 6:52 PM;;$0.00;0.0;
33;A(16284.5|16287.25|16282.25|16285.75|16285.32|210);Buy to Open;0;0.0;$1.00;12/10/23, 6:56 PM;;$0.00;0.0;
34;A(16285.75|16286.75|16282.25|16285|16284.1|235);Buy to Open;0;0.0;$1.00;12/10/23, 6:58 PM;;$0.00;0.0;
35;A(16284.75|16285.5|16281|16283.25|16283.26|209);Buy to Open;0;0.0;$1.00;12/10/23, 7:01 PM;;$0.00;0.0;
36;A(16283.25|16286.25|16283|16284.5|16285.04|205);Buy to Open;0;0.0;$1.00;12/10/23, 7:05 PM;;$0.00;0.0;
37;A(16284.75|16287.5|16282.75|16283.75|16285.1|203);Buy to Open;0;0.0;$1.00;12/10/23, 7:09 PM;;$0.00;0.0;
38;A(16283.5|16284|16278.25|16278.25|16281.15|201);Buy to Open;0;0.0;$1.00;12/10/23, 7:15 PM;;$0.00;0.0;
39;A(16278.5|16283|16277|16278.25|16279.01|208);Buy to Open;0;0.0;$1.00;12/10/23, 7:15 PM;;$0.00;0.0;
40;A(16278.75|16280.5|16276.25|16279.25|16278.49|201);Buy to Open;0;0.0;$1.00;12/10/23, 7:15 PM;;$0.00;0.0;
41;A(16279.75|16280.5|16273.75|16276.25|16276.52|208);Buy to Open;0;0.0;$1.00;12/10/23, 7:17 PM;;$0.00;0.0;
42;A(16276.25|16283.25|16275.75|16280.75|16280.1|210);Buy to Open;0;0.0;$1.00;12/10/23, 7:20 PM;;$0.00;0.0;
43;A(16280.75|16281.75|16277.5|16278.75|16279.69|200);Buy to Open;0;0.0;$1.00;12/10/23, 7:22 PM;;$0.00;0.0;
44;A(16279|16281.75|16272.25|16273.5|16277.3|204);Buy to Open;0;0.0;$1.00;12/10/23, 7:26 PM;;$0.00;0.0;
45;A(16273.25|16282.5|16273|16279.5|16279.26|211);Buy to Open;0;0.0;$1.00;12/10/23, 7:31 PM;;$0.00;0.0;
46;A(16279.5|16283.75|16277.5|16283|16280.32|202);Buy to Open;0;0.0;$1.00;12/10/23, 7:34 PM;;$0.00;0.0;
47;A(16283|16285|16276.5|16276.75|16280.88|201);Buy to Open;0;0.0;$1.00;12/10/23, 7:36 PM;;$0.00;0.0;
48;A(16276.5|16277.5|16272.5|16272.75|16275.19|204);Buy to Open;0;0.0;$1.00;12/10/23, 7:41 PM;;$0.00;0.0;
49;A(16272.75|16280.5|16272.25|16280.5|16276.76|200);Buy to Open;0;0.0;$1.00;12/10/23, 7:45 PM;;$0.00;0.0;
50;A(16280.75|16283.75|16275|16275|16280.48|207);Buy to Open;0;0.0;$1.00;12/10/23, 7:51 PM;;$0.00;0.0;
51;A(16274.75|16280.75|16273|16280.75|16276.74|208);Buy to Open;0;0.0;$1.00;12/10/23, 7:53 PM;;$0.00;0.0;
52;A(16280.75|16280.75|16274.5|16279.25|16277.42|206);Buy to Open;0;0.0;$1.00;12/10/23, 7:58 PM;;$0.00;0.0;
53;A(16279.25|16283.75|16278.25|16283.75|16281.17|204);Buy to Open;0;0.0;$1.00;12/10/23, 8:03 PM;;$0.00;0.0;
54;A(16283.75|16283.75|16279.25|16279.5|16281.36|211);Buy to Open;0;0.0;$1.00;12/10/23, 8:10 PM;;$0.00;0.0;
55;A(16279.5|16280.75|16276|16277.25|16277.95|202);Buy to Open;0;0.0;$1.00;12/10/23, 8:13 PM;;$0.00;0.0;
56;A(16277.25|16281|16275.75|16275.75|16278.2|202);Buy to Open;0;0.0;$1.00;12/10/23, 8:15 PM;;$0.00;0.0;
57;A(16275.75|16280.75|16273.75|16273.75|16277.18|203);Buy to Open;0;0.0;$1.00;12/10/23, 8:16 PM;;$0.00;0.0;
58;A(16273.75|16274.25|16268.5|16269.25|16271.99|229);Buy to Open;0;0.0;$1.00;12/10/23, 8:23 PM;;$0.00;0.0;
59;A(16269.25|16273.75|16267.25|16271.5|16270.87|213);Buy to Open;0;0.0;$1.00;12/10/23, 8:25 PM;;$0.00;0.0;
60;A(16271.5|16271.5|16267.75|16268.5|16269.67|215);Buy to Open;0;0.0;$1.00;12/10/23, 8:27 PM;;$0.00;0.0;
61;A(16268.5|16268.5|16266|16267|16267.16|218);Buy to Open;0;0.0;$1.00;12/10/23, 8:28 PM;;$0.00;0.0;
62;A(16267|16267|16264|16265.75|16265.5|202);Buy to Open;0;0.0;$1.00;12/10/23, 8:29 PM;;$0.00;0.0;
63;A(16265.5|16270.5|16265.5|16268.5|16268.39|292);Buy to Open;0;0.0;$1.00;12/10/23, 8:34 PM;;$0.00;0.0;
64;A(16268.5|16271.5|16268|16270.5|16270.02|213);Buy to Open;0;0.0;$1.00;12/10/23, 8:36 PM;;$0.00;0.0;
65;A(16270.25|16270.25|16264.5|16265.25|16267.89|212);Buy to Open;0;0.0;$1.00;12/10/23, 8:42 PM;;$0.00;0.0;
66;A(16265|16268.5|16263|16264|16265.12|209);Buy to Open;0;0.0;$1.00;12/10/23, 8:49 PM;;$0.00;0.0;
67;A(16264|16265.25|16261.75|16264|16263.48|221);Buy to Open;0;0.0;$1.00;12/10/23, 8:56 PM;;$0.00;0.0;
68;A(16264.25|16268.25|16263.5|16265.25|16265.66|201);Buy to Open;0;0.0;$1.00;12/10/23, 9:00 PM;;$0.00;0.0;
69;A(16264.75|16266|16260.75|16260.75|16263.72|203);Buy to Open;0;0.0;$1.00;12/10/23, 9:07 PM;;$0.00;0.0;
70;A(16260.75|16266.75|16260.25|16264.5|16263.27|201);Buy to Open;0;0.0;$1.00;12/10/23, 9:13 PM;;$0.00;0.0;
71;A(16264.25|16269.25|16264|16269|16267.11|201);Buy to Open;0;0.0;$1.00;12/10/23, 9:19 PM;;$0.00;0.0;
72;A(16269.25|16270.25|16264.75|16266.25|16267.66|203);Buy to Open;0;0.0;$1.00;12/10/23, 9:24 PM;;$0.00;0.0;
73;A(16266.25|16268|16262.75|16266.75|16265.03|200);Buy to Open;0;0.0;$1.00;12/10/23, 9:30 PM;;$0.00;0.0;
74;A(16266.5|16270|16265.25|16265.25|16267.82|211);Buy to Open;0;0.0;$1.00;12/10/23, 9:36 PM;;$0.00;0.0;
75;A(16265.25|16266|16263|16265.5|16264.7|206);Buy to Open;0;0.0;$1.00;12/10/23, 9:45 PM;;$0.00;0.0;
76;A(16265.5|16268.75|16265|16267.5|16267.5|202);Buy to Open;0;0.0;$1.00;12/10/23, 9:57 PM;;$0.00;0.0;
77;A(16267|16270|16267|16269.25|16268.96|207);Buy to Open;0;0.0;$1.00;12/10/23, 10:06 PM;;$0.00;0.0;
78;A(16269.25|16270.25|16266.25|16266.25|16268.84|215);Buy to Open;0;0.0;$1.00;12/10/23, 10:10 PM;;$0.00;0.0;
79;A(16266.25|16270.5|16266|16267.75|16268.55|203);Buy to Open;0;0.0;$1.00;12/10/23, 10:18 PM;;$0.00;0.0;
80;A(16267.75|16268.25|16261.75|16261.75|16264.48|234);Buy to Open;0;0.0;$1.00;12/10/23, 10:29 PM;;$0.00;0.0;
81;A(16262|16264|16260.75|16262.25|16262.18|215);Buy to Open;0;0.0;$1.00;12/10/23, 10:37 PM;;$0.00;0.0;
82;A(16262.25|16264|16259.25|16263|16261.86|206);Buy to Open;0;0.0;$1.00;12/10/23, 10:46 PM;;$0.00;0.0;
83;A(16263.25|16265.25|16261.5|16264.5|16263.25|200);Buy to Open;0;0.0;$1.00;12/10/23, 10:52 PM;;$0.00;0.0;
84;A(16264.5|16266|16262|16263|16263.65|208);Buy to Open;0;0.0;$1.00;12/10/23, 11:04 PM;;$0.00;0.0;
85;A(16263|16263.25|16260.5|16261|16262.18|213);Buy to Open;0;0.0;$1.00;12/10/23, 11:19 PM;;$0.00;0.0;
86;A(16261.25|16262.5|16259|16260|16260.33|283);Buy to Open;0;0.0;$1.00;12/10/23, 11:25 PM;;$0.00;0.0;
87;A(16260|16264|16259.5|16264|16261.65|229);Buy to Open;0;0.0;$1.00;12/10/23, 11:26 PM;;$0.00;0.0;
88;A(16264|16268.5|16264|16266.25|16266.44|239);Buy to Open;0;0.0;$1.00;12/10/23, 11:33 PM;;$0.00;0.0;
89;A(16266.25|16268.75|16264|16268|16266.77|241);Buy to Open;0;0.0;$1.00;12/10/23, 11:37 PM;;$0.00;0.0;
90;A(16267.75|16270.75|16267.5|16269.75|16269.44|209);Buy to Open;0;0.0;$1.00;12/10/23, 11:42 PM;;$0.00;0.0;
91;A(16269.5|16274.25|16269|16272.25|16272.18|233);Buy to Open;0;0.0;$1.00;12/10/23, 11:46 PM;;$0.00;0.0;
92;A(16272.25|16274.5|16270.75|16273.5|16272.79|228);Buy to Open;0;0.0;$1.00;12/10/23, 11:51 PM;;$0.00;0.0;
93;A(16273.5|16275|16271.25|16275|16272.83|218);Buy to Open;0;0.0;$1.00;12/10/23, 11:56 PM;;$0.00;0.0;
94;A(16275|16281|16274.5|16279|16277.97|230);Buy to Open;0;0.0;$1.00;12/11/23, 12:02 AM;;$0.00;0.0;
95;A(16279.75|16282.5|16278.75|16280.5|16280.66|208);Buy to Open;0;0.0;$1.00;12/11/23, 12:05 AM;;$0.00;0.0;
96;A(16280.5|16281.75|16276.25|16276.5|16279.17|218);Buy to Open;0;0.0;$1.00;12/11/23, 12:11 AM;;$0.00;0.0;
97;A(16276.25|16285|16275.75|16285|16282.58|227);Buy to Open;0;0.0;$1.00;12/11/23, 12:13 AM;;$0.00;0.0;
98;A(16285.25|16287|16283.5|16286|16285.79|205);Buy to Open;0;0.0;$1.00;12/11/23, 12:19 AM;;$0.00;0.0;
99;A(16285.75|16287.75|16281.75|16282|16284.9|207);Buy to Open;0;0.0;$1.00;12/11/23, 12:27 AM;;$0.00;0.0;
100;A(16281.75|16283|16277.75|16278|16280.46|233);Buy to Open;0;0.0;$1.00;12/11/23, 12:33 AM;;$0.00;0.0;
101;A(16277.75|16278.25|16273.5|16275.75|16275.68|203);Buy to Open;0;0.0;$1.00;12/11/23, 12:40 AM;;$0.00;0.0;
102;A(16275.75|16278.75|16271.5|16271.75|16274.84|210);Buy to Open;0;0.0;$1.00;12/11/23, 12:42 AM;;$0.00;0.0;
103;A(16271.75|16273.25|16268.75|16269.25|16270.96|229);Buy to Open;0;0.0;$1.00;12/11/23, 12:46 AM;;$0.00;0.0;
104;A(16269.25|16273.25|16268.25|16273.25|16270.29|212);Buy to Open;0;0.0;$1.00;12/11/23, 12:51 AM;;$0.00;0.0;
105;A(16273.5|16273.75|16268|16269.75|16270.69|206);Buy to Open;0;0.0;$1.00;12/11/23, 12:56 AM;;$0.00;0.0;
106;A(16269.75|16271|16265|16266.75|16267.75|229);Buy to Open;0;0.0;$1.00;12/11/23, 1:00 AM;;$0.00;0.0;
107;A(16266.5|16270.5|16265.5|16268.5|16267.77|202);Buy to Open;0;0.0;$1.00;12/11/23, 1:04 AM;;$0.00;0.0;
108;A(16268.75|16272.75|16265.25|16269.5|16269.4|203);Buy to Open;0;0.0;$1.00;12/11/23, 1:05 AM;;$0.00;0.0;
109;A(16269.5|16275.5|16269.25|16270.75|16272.86|210);Buy to Open;0;0.0;$1.00;12/11/23, 1:09 AM;;$0.00;0.0;
110;A(16270.75|16277.25|16270.75|16273.5|16274.51|203);Buy to Open;0;0.0;$1.00;12/11/23, 1:12 AM;;$0.00;0.0;
111;A(16273|16273.25|16267.5|16268|16269.58|206);Buy to Open;0;0.0;$1.00;12/11/23, 1:16 AM;;$0.00;0.0;
112;A(16268|16270|16266|16267.75|16268.02|202);Buy to Open;0;0.0;$1.00;12/11/23, 1:21 AM;;$0.00;0.0;
113;A(16267.75|16269.5|16265.5|16267.75|16267.38|202);Buy to Open;0;0.0;$1.00;12/11/23, 1:28 AM;;$0.00;0.0;
114;A(16267.75|16268.75|16261.75|16264|16264.43|243);Buy to Open;0;0.0;$1.00;12/11/23, 1:35 AM;;$0.00;0.0;
115;A(16264|16273.75|16264|16270.25|16269.8|207);Buy to Open;0;0.0;$1.00;12/11/23, 1:40 AM;;$0.00;0.0;
116;A(16270|16275.75|16268.5|16268.5|16272.22|202);Buy to Open;0;0.0;$1.00;12/11/23, 1:40 AM;;$0.00;0.0;
117;A(16268.75|16271.25|16264|16270.75|16267.33|210);Buy to Open;0;0.0;$1.00;12/11/23, 1:41 AM;;$0.00;0.0;
118;A(16270.5|16276.75|16270.5|16276.5|16274.2|208);Buy to Open;0;0.0;$1.00;12/11/23, 1:44 AM;;$0.00;0.0;
119;A(16276.5|16277.75|16273.5|16273.5|16275.35|205);Buy to Open;0;0.0;$1.00;12/11/23, 1:47 AM;;$0.00;0.0;
120;A(16273.5|16277.5|16270.5|16275.25|16273.75|212);Buy to Open;0;0.0;$1.00;12/11/23, 1:52 AM;;$0.00;0.0;
121;A(16275|16276.25|16271|16276.25|16273.98|202);Buy to Open;0;0.0;$1.00;12/11/23, 1:59 AM;;$0.00;0.0;
122;A(16276.5|16276.5|16269.75|16273.5|16272.43|204);Buy to Open;0;0.0;$1.00;12/11/23, 2:00 AM;;$0.00;0.0;
123;A(16273.75|16276.75|16271.75|16271.75|16274.38|206);Buy to Open;0;0.0;$1.00;12/11/23, 2:02 AM;;$0.00;0.0;
124;A(16271.5|16276.75|16269.75|16275.5|16273.69|200);Buy to Open;0;0.0;$1.00;12/11/23, 2:03 AM;;$0.00;0.0;
125;A(16275.75|16280.25|16274.5|16280.25|16277.09|202);Buy to Open;0;0.0;$1.00;12/11/23, 2:04 AM;;$0.00;0.0;
126;A(16280.25|16285.5|16280.25|16285|16283.25|214);Buy to Open;0;0.0;$1.00;12/11/23, 2:05 AM;;$0.00;0.0;
127;A(16285|16285|16278.5|16281.75|16280.86|209);Buy to Open;0;0.0;$1.00;12/11/23, 2:06 AM;;$0.00;0.0;
128;A(16281.75|16283.5|16273.5|16273.75|16278.07|203);Buy to Open;0;0.0;$1.00;12/11/23, 2:07 AM;;$0.00;0.0;
129;A(16273.75|16280|16273.5|16279.5|16277.14|210);Buy to Open;0;0.0;$1.00;12/11/23, 2:09 AM;;$0.00;0.0;
130;A(16279.5|16279.5|16270.5|16272.75|16274.83|248);Buy to Open;0;0.0;$1.00;12/11/23, 2:12 AM;;$0.00;0.0;
131;A(16272.75|16274.75|16269|16269.5|16271.01|204);Buy to Open;0;0.0;$1.00;12/11/23, 2:14 AM;;$0.00;0.0;
132;A(16269.5|16273.25|16268.75|16270|16270.78|202);Buy to Open;0;0.0;$1.00;12/11/23, 2:16 AM;;$0.00;0.0;
133;A(16270|16274.5|16267.75|16270|16270.1|202);Buy to Open;0;0.0;$1.00;12/11/23, 2:17 AM;;$0.00;0.0;
134;A(16270|16271.5|16267|16268.75|16268.97|205);Buy to Open;0;0.0;$1.00;12/11/23, 2:20 AM;;$0.00;0.0;
135;A(16268.75|16277|16268.5|16277|16272.7|209);Buy to Open;0;0.0;$1.00;12/11/23, 2:24 AM;;$0.00;0.0;
136;A(16277|16281|16275.5|16275.5|16278.9|212);Buy to Open;0;0.0;$1.00;12/11/23, 2:27 AM;;$0.00;0.0;
137;A(16275.25|16281.5|16274.5|16281.25|16277.07|203);Buy to Open;0;0.0;$1.00;12/11/23, 2:28 AM;;$0.00;0.0;
138;A(16281.5|16282.75|16275.25|16282|16279.48|201);Buy to Open;0;0.0;$1.00;12/11/23, 2:31 AM;;$0.00;0.0;
139;A(16282|16286.25|16281.75|16283|16283.56|204);Buy to Open;0;0.0;$1.00;12/11/23, 2:33 AM;;$0.00;0.0;
140;A(16282.75|16283.25|16277|16277.5|16280.37|204);Buy to Open;0;0.0;$1.00;12/11/23, 2:35 AM;;$0.00;0.0;
141;A(16277.5|16280.25|16275.25|16276.25|16277.51|209);Buy to Open;0;0.0;$1.00;12/11/23, 2:38 AM;;$0.00;0.0;
142;A(16276.25|16278.25|16271.5|16272.25|16274.5|209);Buy to Open;0;0.0;$1.00;12/11/23, 2:40 AM;;$0.00;0.0;
143;A(16272.5|16276|16271.75|16273|16273.94|207);Buy to Open;0;0.0;$1.00;12/11/23, 2:43 AM;;$0.00;0.0;
144;A(16273|16278.25|16271.5|16271.5|16274.88|207);Buy to Open;0;0.0;$1.00;12/11/23, 2:48 AM;;$0.00;0.0;
145;A(16272.75|16279.25|16270.25|16278.5|16275.61|204);Buy to Open;0;0.0;$1.00;12/11/23, 2:51 AM;;$0.00;0.0;
146;A(16278.5|16278.75|16271.5|16272.25|16273.66|202);Buy to Open;0;0.0;$1.00;12/11/23, 2:54 AM;;$0.00;0.0;
147;A(16272.25|16275.5|16271.25|16271.75|16273.11|211);Buy to Open;0;0.0;$1.00;12/11/23, 2:58 AM;;$0.00;0.0;
148;A(16271.5|16274.75|16268.25|16274.75|16271.44|207);Buy to Open;0;0.0;$1.00;12/11/23, 3:01 AM;;$0.00;0.0;
149;A(16274.75|16278.75|16273.75|16278|16276.51|206);Buy to Open;0;0.0;$1.00;12/11/23, 3:03 AM;;$0.00;0.0;
150;A(16277.75|16283|16277.75|16283|16280.56|230);Buy to Open;0;0.0;$1.00;12/11/23, 3:06 AM;;$0.00;0.0;
151;A(16282.5|16290.5|16282.5|16289.5|16286.75|218);Buy to Open;0;0.0;$1.00;12/11/23, 3:07 AM;;$0.00;0.0;
152;A(16289.5|16289.75|16285.5|16285.5|16287.66|201);Buy to Open;0;0.0;$1.00;12/11/23, 3:08 AM;;$0.00;0.0;
153;A(16285.5|16289.25|16284.75|16288.25|16287.44|208);Buy to Open;0;0.0;$1.00;12/11/23, 3:09 AM;;$0.00;0.0;
