Strategy report
Symbol: /NQ:XCME
Work Time: 5/16/21, 5:00 PM - 5/21/21, 3:58 PM


Id;Strategy;Side;Quantity;Amount;Price;Date/Time;Trade P/L;P/L;Position;
1;A(13382.75|13385|13377|13381.75|13380.68|260);Buy to Open;0;0.0;$1.00;5/16/21, 5:00 PM;;$0.00;0.0;
2;A(13381.75|13385.25|13379|13383|13382.36|258);Buy to Open;0;0.0;$1.00;5/16/21, 5:01 PM;;$0.00;0.0;
3;A(13383.5|13388.25|13383.5|13385|13386.18|216);Buy to Open;0;0.0;$1.00;5/16/21, 5:02 PM;;$0.00;0.0;
4;A(13385|13392|13381.5|13392|13385.51|235);Buy to Open;0;0.0;$1.00;5/16/21, 5:03 PM;;$0.00;0.0;
5;A(13392.25|13398.75|13391.75|13398.25|13395.9|221);Buy to Open;0;0.0;$1.00;5/16/21, 5:05 PM;;$0.00;0.0;
6;A(13398.75|13406.75|13398.75|13401.75|13403.03|229);Buy to Open;0;0.0;$1.00;5/16/21, 5:05 PM;;$0.00;0.0;
7;A(13401.75|13408|13400.25|13408|13404.19|228);Buy to Open;0;0.0;$1.00;5/16/21, 5:06 PM;;$0.00;0.0;
8;A(13408|13409.75|13403.25|13408.75|13407.11|288);Buy to Open;0;0.0;$1.00;5/16/21, 5:07 PM;;$0.00;0.0;
9;A(13409.5|13416|13408.75|13413.25|13413.21|236);Buy to Open;0;0.0;$1.00;5/16/21, 5:09 PM;;$0.00;0.0;
10;A(13413.25|13419|13409.25|13417.5|13413.34|237);Buy to Open;0;0.0;$1.00;5/16/21, 5:10 PM;;$0.00;0.0;
11;A(13417.5|13425.75|13417|13423|13423.23|335);Buy to Open;0;0.0;$1.00;5/16/21, 5:12 PM;;$0.00;0.0;
12;A(13423.75|13440.5|13419.75|13440.25|13429.33|297);Buy to Open;0;0.0;$1.00;5/16/21, 5:12 PM;;$0.00;0.0;
13;A(13441.25|13448.5|13434.25|13436.5|13442.71|212);Buy to Open;0;0.0;$1.00;5/16/21, 5:12 PM;;$0.00;0.0;
14;A(13436.75|13438|13430.75|13432.5|13433.31|270);Buy to Open;0;0.0;$1.00;5/16/21, 5:12 PM;;$0.00;0.0;
15;A(13432.5|13439.25|13430|13438.25|13433.81|215);Buy to Open;0;0.0;$1.00;5/16/21, 5:13 PM;;$0.00;0.0;
16;A(13438.5|13447.5|13438.5|13445.25|13442.65|256);Buy to Open;0;0.0;$1.00;5/16/21, 5:14 PM;;$0.00;0.0;
17;A(13445|13447.25|13432.5|13432.5|13438.78|235);Buy to Open;0;0.0;$1.00;5/16/21, 5:15 PM;;$0.00;0.0;
18;A(13432.5|13442.5|13431.75|13434.25|13436.17|227);Buy to Open;0;0.0;$1.00;5/16/21, 5:16 PM;;$0.00;0.0;
19;A(13434.25|13435.25|13425.25|13426.5|13430.69|244);Buy to Open;0;0.0;$1.00;5/16/21, 5:19 PM;;$0.00;0.0;
20;A(13426.25|13426.25|13414|13414|13421.01|243);Buy to Open;0;0.0;$1.00;5/16/21, 5:21 PM;;$0.00;0.0;
21;A(13414|13433.25|13413.75|13425.75|13427.17|220);Buy to Open;0;0.0;$1.00;5/16/21, 5:21 PM;;$0.00;0.0;
22;A(13425.75|13427.75|13420.75|13423.75|13424.75|233);Buy to Open;0;0.0;$1.00;5/16/21, 5:22 PM;;$0.00;0.0;
23;A(13423.75|13424.75|13418.5|13422|13421.63|297);Buy to Open;0;0.0;$1.00;5/16/21, 5:26 PM;;$0.00;0.0;
24;A(13422|13423|13417.5|13418.75|13420.28|209);Buy to Open;0;0.0;$1.00;5/16/21, 5:28 PM;;$0.00;0.0;
25;A(13417.75|13420.25|13414|13414.25|13417.59|226);Buy to Open;0;0.0;$1.00;5/16/21, 5:34 PM;;$0.00;0.0;
26;A(13414|13420|13414|13418.25|13416.84|220);Buy to Open;0;0.0;$1.00;5/16/21, 5:38 PM;;$0.00;0.0;
27;A(13418.25|13422|13414.75|13415.25|13418.74|233);Buy to Open;0;0.0;$1.00;5/16/21, 5:44 PM;;$0.00;0.0;
28;A(13415.75|13419.75|13412.25|13412.25|13415.43|210);Buy to Open;0;0.0;$1.00;5/16/21, 5:51 PM;;$0.00;0.0;
29;A(13412|13412|13406.25|13408.5|13408.36|213);Buy to Open;0;0.0;$1.00;5/16/21, 5:59 PM;;$0.00;0.0;
